"","obd.y","obd.m","obd.d","eval_detect","Lat_Species","latitude","longitude","observed_on","source","ssnno","ssnno2","yer_ssn2"
"413",2021,6,23,"no eDNA","Cordylophora caspia",57.5407666666667,10.4687805555556,"2021-06-23","ddPCR","1st","Jan-Jun","Jan-Jun"
"414",2021,6,23,"no eDNA","Cordylophora caspia",57.5407666666667,10.4687805555556,"2021-06-23","qPCR","1st","Jan-Jun","Jan-Jun"
"415",2021,5,7,"no eDNA","Cordylophora caspia",56.6626666666667,9.96678333333333,"2021-05-07","ddPCR","1st","Jan-Jun","Jan-Jun"
"416",2021,5,7,"no eDNA","Cordylophora caspia",56.6626666666667,9.96678333333333,"2021-05-07","qPCR","1st","Jan-Jun","Jan-Jun"
"417",2021,9,15,"no eDNA","Cordylophora caspia",56.4437333333333,10.9524027777778,"2021-09-15","ddPCR","2nd","Jul-Nov","Jul-Nov"
"418",2021,9,15,"no eDNA","Cordylophora caspia",56.4437333333333,10.9524027777778,"2021-09-15","qPCR","2nd","Jul-Nov","Jul-Nov"
"419",2021,5,17,"no eDNA","Cordylophora caspia",56.1316666666667,11.1513361111111,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"420",2021,5,17,"no eDNA","Cordylophora caspia",56.1316666666667,11.1513361111111,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"421",2021,5,19,"no eDNA","Cordylophora caspia",55.3375166666667,8.35012777777778,"2021-05-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"422",2021,5,19,"no eDNA","Cordylophora caspia",55.3375166666667,8.35012777777778,"2021-05-19","qPCR","1st","Jan-Jun","Jan-Jun"
"423",2021,5,21,"no eDNA","Cordylophora caspia",55.0938666666667,8.56828611111111,"2021-05-21","ddPCR","1st","Jan-Jun","Jan-Jun"
"424",2021,5,21,"no eDNA","Cordylophora caspia",55.0938666666667,8.56828611111111,"2021-05-21","qPCR","1st","Jan-Jun","Jan-Jun"
"425",2021,6,4,"no eDNA","Cordylophora caspia",56.9543333333333,9.07075,"2021-06-04","ddPCR","1st","Jan-Jun","Jan-Jun"
"426",2021,6,4,"no eDNA","Cordylophora caspia",56.9543333333333,9.07075,"2021-06-04","qPCR","1st","Jan-Jun","Jan-Jun"
"427",2021,6,14,"no eDNA","Cordylophora caspia",55.4678333333333,10.5169333333333,"2021-06-14","ddPCR","1st","Jan-Jun","Jan-Jun"
"428",2021,6,14,"no eDNA","Cordylophora caspia",55.4678333333333,10.5169333333333,"2021-06-14","qPCR","1st","Jan-Jun","Jan-Jun"
"429",2021,9,14,"no eDNA","Cordylophora caspia",55.25,15.9833333333333,"2021-09-14","ddPCR","2nd","Jul-Nov","Jul-Nov"
"430",2021,9,14,"no eDNA","Cordylophora caspia",55.25,15.9833333333333,"2021-09-14","qPCR","2nd","Jul-Nov","Jul-Nov"
"431",2021,8,30,"no eDNA","Cordylophora caspia",55.6743833333333,10.0845083333333,"2021-08-30","ddPCR","2nd","Jul-Nov","Jul-Nov"
"432",2021,8,30,"no eDNA","Cordylophora caspia",55.6743833333333,10.0845083333333,"2021-08-30","qPCR","2nd","Jul-Nov","Jul-Nov"
"433",2021,5,21,"no eDNA","Cordylophora caspia",54.9975833333333,10.1654166666667,"2021-05-21","ddPCR","1st","Jan-Jun","Jan-Jun"
"434",2021,5,21,"no eDNA","Cordylophora caspia",54.9975833333333,10.1654166666667,"2021-05-21","qPCR","1st","Jan-Jun","Jan-Jun"
"435",2021,9,2,"no eDNA","Cordylophora caspia",56.954,9.05020833333333,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"436",2021,9,2,"no eDNA","Cordylophora caspia",56.954,9.05020833333333,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"437",2021,10,26,"no eDNA","Cordylophora caspia",56.6626666666667,9.96678333333333,"2021-10-26","ddPCR","2nd","Jul-Nov","Jul-Nov"
"438",2021,10,26,"no eDNA","Cordylophora caspia",56.6626666666667,9.96678333333333,"2021-10-26","qPCR","2nd","Jul-Nov","Jul-Nov"
"439",2021,10,13,"no eDNA","Cordylophora caspia",55.4678333333333,10.5169333333333,"2021-10-13","ddPCR","2nd","Jul-Nov","Jul-Nov"
"440",2021,10,13,"no eDNA","Cordylophora caspia",55.4678333333333,10.5169333333333,"2021-10-13","qPCR","2nd","Jul-Nov","Jul-Nov"
"441",2021,5,11,"no eDNA","Cordylophora caspia",55.6743833333333,10.0845083333333,"2021-05-11","ddPCR","1st","Jan-Jun","Jan-Jun"
"442",2021,5,11,"no eDNA","Cordylophora caspia",55.6743833333333,10.0845083333333,"2021-05-11","qPCR","1st","Jan-Jun","Jan-Jun"
"443",2021,9,2,"no eDNA","Cordylophora caspia",54.9996666666667,13.3,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"444",2021,9,2,"no eDNA","Cordylophora caspia",54.9996666666667,13.3,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"445",2021,9,6,"no eDNA","Cordylophora caspia",56.6208333333333,9.06681944444444,"2021-09-06","ddPCR","2nd","Jul-Nov","Jul-Nov"
"446",2021,9,6,"no eDNA","Cordylophora caspia",56.6208333333333,9.06681944444444,"2021-09-06","qPCR","2nd","Jul-Nov","Jul-Nov"
"447",2021,9,20,"no eDNA","Cordylophora caspia",55.3375166666667,8.35012777777778,"2021-09-20","ddPCR","2nd","Jul-Nov","Jul-Nov"
"448",2021,9,20,"no eDNA","Cordylophora caspia",55.3375166666667,8.35012777777778,"2021-09-20","qPCR","2nd","Jul-Nov","Jul-Nov"
"449",2021,9,7,"no eDNA","Cordylophora caspia",56.8561,10.7845083333333,"2021-09-07","ddPCR","2nd","Jul-Nov","Jul-Nov"
"450",2021,9,7,"no eDNA","Cordylophora caspia",56.8561,10.7845083333333,"2021-09-07","qPCR","2nd","Jul-Nov","Jul-Nov"
"451",2021,10,22,"no eDNA","Cordylophora caspia",54.9976833333333,10.1517305555556,"2021-10-22","ddPCR","2nd","Jul-Nov","Jul-Nov"
"452",2021,10,22,"no eDNA","Cordylophora caspia",54.9976833333333,10.1517305555556,"2021-10-22","qPCR","2nd","Jul-Nov","Jul-Nov"
"453",2021,9,16,"no eDNA","Cordylophora caspia",56.1305,11.1501055555556,"2021-09-16","ddPCR","2nd","Jul-Nov","Jul-Nov"
"454",2021,9,16,"no eDNA","Cordylophora caspia",56.1305,11.1501055555556,"2021-09-16","qPCR","2nd","Jul-Nov","Jul-Nov"
"455",2021,5,20,"no eDNA","Cordylophora caspia",55.4392166666667,10.8276944444444,"2021-05-20","ddPCR","1st","Jan-Jun","Jan-Jun"
"456",2021,5,20,"no eDNA","Cordylophora caspia",55.4392166666667,10.8276944444444,"2021-05-20","qPCR","1st","Jan-Jun","Jan-Jun"
"457",2021,5,17,"no eDNA","Cordylophora caspia",56.2094,10.6003444444444,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"458",2021,5,17,"no eDNA","Cordylophora caspia",56.2094,10.6003444444444,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"459",2021,8,24,"no eDNA","Cordylophora caspia",56.1544166666667,10.3166972222222,"2021-08-24","ddPCR","2nd","Jul-Nov","Jul-Nov"
"460",2021,8,24,"no eDNA","Cordylophora caspia",56.1544166666667,10.3166972222222,"2021-08-24","qPCR","2nd","Jul-Nov","Jul-Nov"
"461",2021,5,17,"no eDNA","Magallana gigas",56.1547333333333,10.3170055555556,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"462",2021,5,17,"no eDNA","Magallana gigas",56.1547333333333,10.3170055555556,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"463",2021,4,15,"no eDNA","Magallana gigas",56.6008333333333,8.400225,"2021-04-15","ddPCR","1st","Jan-Jun","Jan-Jun"
"464",2021,4,15,"no eDNA","Magallana gigas",56.6008333333333,8.400225,"2021-04-15","qPCR","1st","Jan-Jun","Jan-Jun"
"465",2021,3,19,"no eDNA","Magallana gigas",55.0262,10.3685111111111,"2021-03-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"466",2021,3,19,"no eDNA","Magallana gigas",55.0262,10.3685111111111,"2021-03-19","qPCR","1st","Jan-Jun","Jan-Jun"
"467",2021,3,15,"no eDNA","Magallana gigas",54.8341666666667,9.81666666666667,"2021-03-15","ddPCR","1st","Jan-Jun","Jan-Jun"
"468",2021,3,15,"no eDNA","Magallana gigas",54.8341666666667,9.81666666666667,"2021-03-15","qPCR","1st","Jan-Jun","Jan-Jun"
"469",2021,3,17,"no eDNA","Magallana gigas",55.8656666666667,11.7835111111111,"2021-03-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"470",2021,3,17,"no eDNA","Magallana gigas",55.8656666666667,11.7835111111111,"2021-03-17","qPCR","1st","Jan-Jun","Jan-Jun"
"471",2021,4,14,"eDNA detected","Magallana gigas",55.1395,11.5002361111111,"2021-04-14","ddPCR","1st","Jan-Jun","Jan-Jun"
"472",2021,4,14,"no eDNA","Magallana gigas",55.1395,11.5002361111111,"2021-04-14","qPCR","1st","Jan-Jun","Jan-Jun"
"473",2021,4,26,"no eDNA","Magallana gigas",56.0778333333333,8.21670555555556,"2021-04-26","ddPCR","1st","Jan-Jun","Jan-Jun"
"474",2021,4,26,"no eDNA","Magallana gigas",56.0778333333333,8.21670555555556,"2021-04-26","qPCR","1st","Jan-Jun","Jan-Jun"
"475",2021,4,6,"no eDNA","Magallana gigas",56.6261666666667,10.3204,"2021-04-06","ddPCR","1st","Jan-Jun","Jan-Jun"
"476",2021,4,6,"no eDNA","Magallana gigas",56.6261666666667,10.3204,"2021-04-06","qPCR","1st","Jan-Jun","Jan-Jun"
"477",2021,5,18,"no eDNA","Magallana gigas",55,13.3,"2021-05-18","ddPCR","1st","Jan-Jun","Jan-Jun"
"478",2021,5,18,"no eDNA","Magallana gigas",55,13.3,"2021-05-18","qPCR","1st","Jan-Jun","Jan-Jun"
"479",2021,6,1,"no eDNA","Magallana gigas",55.713,12.04,"2021-06-01","ddPCR","1st","Jan-Jun","Jan-Jun"
"480",2021,6,1,"no eDNA","Magallana gigas",55.713,12.04,"2021-06-01","qPCR","1st","Jan-Jun","Jan-Jun"
"481",2021,8,24,"no eDNA","Magallana gigas",54.7410833333333,12.0851805555556,"2021-08-24","ddPCR","2nd","Jul-Nov","Jul-Nov"
"482",2021,8,24,"no eDNA","Magallana gigas",54.7410833333333,12.0851805555556,"2021-08-24","qPCR","2nd","Jul-Nov","Jul-Nov"
"483",2021,5,19,"no eDNA","Magallana gigas",55.8666666666667,12.75,"2021-05-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"484",2021,5,19,"no eDNA","Magallana gigas",55.8666666666667,12.75,"2021-05-19","qPCR","1st","Jan-Jun","Jan-Jun"
"485",2021,8,31,"eDNA detected","Magallana gigas",54.73475,11.0846527777778,"2021-08-31","ddPCR","2nd","Jul-Nov","Jul-Nov"
"486",2021,8,31,"no eDNA","Magallana gigas",54.73475,11.0846527777778,"2021-08-31","qPCR","2nd","Jul-Nov","Jul-Nov"
"487",2021,4,27,"no eDNA","Magallana gigas",55.7021833333333,9.66136111111111,"2021-04-27","ddPCR","1st","Jan-Jun","Jan-Jun"
"488",2021,4,27,"no eDNA","Magallana gigas",55.7021833333333,9.66136111111111,"2021-04-27","qPCR","1st","Jan-Jun","Jan-Jun"
"489",2021,8,25,"no eDNA","Magallana gigas",55.713,12.04,"2021-08-25","ddPCR","2nd","Jul-Nov","Jul-Nov"
"490",2021,8,25,"no eDNA","Magallana gigas",55.713,12.04,"2021-08-25","qPCR","2nd","Jul-Nov","Jul-Nov"
"491",2021,9,2,"no eDNA","Magallana gigas",56.0778333333333,8.21678611111111,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"492",2021,9,2,"no eDNA","Magallana gigas",56.0778333333333,8.21678611111111,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"493",2021,5,25,"no eDNA","Magallana gigas",56.8566666666667,10.7834722222222,"2021-05-25","ddPCR","1st","Jan-Jun","Jan-Jun"
"494",2021,5,25,"no eDNA","Magallana gigas",56.8566666666667,10.7834722222222,"2021-05-25","qPCR","1st","Jan-Jun","Jan-Jun"
"495",2021,6,10,"no eDNA","Magallana gigas",55.0334833333333,15.5078333333333,"2021-06-10","ddPCR","1st","Jan-Jun","Jan-Jun"
"496",2021,6,10,"no eDNA","Magallana gigas",55.0334833333333,15.5078333333333,"2021-06-10","qPCR","1st","Jan-Jun","Jan-Jun"
"497",2021,9,27,"no eDNA","Magallana gigas",57.6078333333333,9.90025555555555,"2021-09-27","ddPCR","2nd","Jul-Nov","Jul-Nov"
"498",2021,9,27,"no eDNA","Magallana gigas",57.6078333333333,9.90025555555555,"2021-09-27","qPCR","2nd","Jul-Nov","Jul-Nov"
"499",2021,9,7,"no eDNA","Magallana gigas",55.8616666666667,12.7336055555556,"2021-09-07","ddPCR","2nd","Jul-Nov","Jul-Nov"
"500",2021,9,7,"no eDNA","Magallana gigas",55.8616666666667,12.7336055555556,"2021-09-07","qPCR","2nd","Jul-Nov","Jul-Nov"
"501",2021,5,26,"no eDNA","Magallana gigas",56.6208333333333,9.06681944444444,"2021-05-26","ddPCR","1st","Jan-Jun","Jan-Jun"
"502",2021,5,26,"no eDNA","Magallana gigas",56.6208333333333,9.06681944444444,"2021-05-26","qPCR","1st","Jan-Jun","Jan-Jun"
"503",2021,6,17,"no eDNA","Magallana gigas",57.6078333333333,9.90025555555555,"2021-06-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"504",2021,6,17,"no eDNA","Magallana gigas",57.6078333333333,9.90025555555555,"2021-06-17","qPCR","1st","Jan-Jun","Jan-Jun"
"505",2021,6,23,"no eDNA","Magallana gigas",57.5407666666667,10.4687805555556,"2021-06-23","ddPCR","1st","Jan-Jun","Jan-Jun"
"506",2021,6,23,"no eDNA","Magallana gigas",57.5407666666667,10.4687805555556,"2021-06-23","qPCR","1st","Jan-Jun","Jan-Jun"
"507",2021,5,7,"no eDNA","Magallana gigas",56.6626666666667,9.96678333333333,"2021-05-07","ddPCR","1st","Jan-Jun","Jan-Jun"
"508",2021,5,7,"no eDNA","Magallana gigas",56.6626666666667,9.96678333333333,"2021-05-07","qPCR","1st","Jan-Jun","Jan-Jun"
"509",2021,9,15,"no eDNA","Magallana gigas",56.4437333333333,10.9524027777778,"2021-09-15","ddPCR","2nd","Jul-Nov","Jul-Nov"
"510",2021,9,15,"no eDNA","Magallana gigas",56.4437333333333,10.9524027777778,"2021-09-15","qPCR","2nd","Jul-Nov","Jul-Nov"
"511",2021,5,17,"no eDNA","Magallana gigas",56.1316666666667,11.1513361111111,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"512",2021,5,17,"no eDNA","Magallana gigas",56.1316666666667,11.1513361111111,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"513",2021,5,19,"no eDNA","Magallana gigas",55.3375166666667,8.35012777777778,"2021-05-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"514",2021,5,19,"no eDNA","Magallana gigas",55.3375166666667,8.35012777777778,"2021-05-19","qPCR","1st","Jan-Jun","Jan-Jun"
"515",2021,5,21,"eDNA detected","Magallana gigas",55.0938666666667,8.56828611111111,"2021-05-21","ddPCR","1st","Jan-Jun","Jan-Jun"
"516",2021,5,21,"eDNA detected","Magallana gigas",55.0938666666667,8.56828611111111,"2021-05-21","qPCR","1st","Jan-Jun","Jan-Jun"
"517",2021,6,4,"no eDNA","Magallana gigas",56.9543333333333,9.07075,"2021-06-04","ddPCR","1st","Jan-Jun","Jan-Jun"
"518",2021,6,4,"no eDNA","Magallana gigas",56.9543333333333,9.07075,"2021-06-04","qPCR","1st","Jan-Jun","Jan-Jun"
"519",2021,6,14,"no eDNA","Magallana gigas",55.4678333333333,10.5169333333333,"2021-06-14","ddPCR","1st","Jan-Jun","Jan-Jun"
"520",2021,6,14,"no eDNA","Magallana gigas",55.4678333333333,10.5169333333333,"2021-06-14","qPCR","1st","Jan-Jun","Jan-Jun"
"521",2021,9,14,"no eDNA","Magallana gigas",55.25,15.9833333333333,"2021-09-14","ddPCR","2nd","Jul-Nov","Jul-Nov"
"522",2021,9,14,"no eDNA","Magallana gigas",55.25,15.9833333333333,"2021-09-14","qPCR","2nd","Jul-Nov","Jul-Nov"
"523",2021,8,30,"no eDNA","Magallana gigas",55.6743833333333,10.0845083333333,"2021-08-30","ddPCR","2nd","Jul-Nov","Jul-Nov"
"524",2021,8,30,"no eDNA","Magallana gigas",55.6743833333333,10.0845083333333,"2021-08-30","qPCR","2nd","Jul-Nov","Jul-Nov"
"525",2021,5,21,"no eDNA","Magallana gigas",54.9975833333333,10.1654166666667,"2021-05-21","ddPCR","1st","Jan-Jun","Jan-Jun"
"526",2021,5,21,"no eDNA","Magallana gigas",54.9975833333333,10.1654166666667,"2021-05-21","qPCR","1st","Jan-Jun","Jan-Jun"
"527",2021,9,2,"no eDNA","Magallana gigas",56.954,9.05020833333333,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"528",2021,9,2,"no eDNA","Magallana gigas",56.954,9.05020833333333,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"529",2021,10,26,"no eDNA","Magallana gigas",56.6626666666667,9.96678333333333,"2021-10-26","ddPCR","2nd","Jul-Nov","Jul-Nov"
"530",2021,10,26,"no eDNA","Magallana gigas",56.6626666666667,9.96678333333333,"2021-10-26","qPCR","2nd","Jul-Nov","Jul-Nov"
"531",2021,10,13,"no eDNA","Magallana gigas",55.4678333333333,10.5169333333333,"2021-10-13","ddPCR","2nd","Jul-Nov","Jul-Nov"
"532",2021,10,13,"no eDNA","Magallana gigas",55.4678333333333,10.5169333333333,"2021-10-13","qPCR","2nd","Jul-Nov","Jul-Nov"
"533",2021,5,11,"no eDNA","Magallana gigas",55.6743833333333,10.0845083333333,"2021-05-11","ddPCR","1st","Jan-Jun","Jan-Jun"
"534",2021,5,11,"no eDNA","Magallana gigas",55.6743833333333,10.0845083333333,"2021-05-11","qPCR","1st","Jan-Jun","Jan-Jun"
"535",2021,9,2,"no eDNA","Magallana gigas",54.9996666666667,13.3,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"536",2021,9,2,"no eDNA","Magallana gigas",54.9996666666667,13.3,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"537",2021,9,6,"no eDNA","Magallana gigas",56.6208333333333,9.06681944444444,"2021-09-06","ddPCR","2nd","Jul-Nov","Jul-Nov"
"538",2021,9,6,"no eDNA","Magallana gigas",56.6208333333333,9.06681944444444,"2021-09-06","qPCR","2nd","Jul-Nov","Jul-Nov"
"539",2021,9,20,"no eDNA","Magallana gigas",55.3375166666667,8.35012777777778,"2021-09-20","ddPCR","2nd","Jul-Nov","Jul-Nov"
"540",2021,9,20,"no eDNA","Magallana gigas",55.3375166666667,8.35012777777778,"2021-09-20","qPCR","2nd","Jul-Nov","Jul-Nov"
"541",2021,9,7,"no eDNA","Magallana gigas",56.8561,10.7845083333333,"2021-09-07","ddPCR","2nd","Jul-Nov","Jul-Nov"
"542",2021,9,7,"no eDNA","Magallana gigas",56.8561,10.7845083333333,"2021-09-07","qPCR","2nd","Jul-Nov","Jul-Nov"
"543",2021,10,22,"no eDNA","Magallana gigas",54.9976833333333,10.1517305555556,"2021-10-22","ddPCR","2nd","Jul-Nov","Jul-Nov"
"544",2021,10,22,"no eDNA","Magallana gigas",54.9976833333333,10.1517305555556,"2021-10-22","qPCR","2nd","Jul-Nov","Jul-Nov"
"545",2021,9,16,"eDNA detected","Magallana gigas",56.1305,11.1501055555556,"2021-09-16","ddPCR","2nd","Jul-Nov","Jul-Nov"
"546",2021,9,16,"no eDNA","Magallana gigas",56.1305,11.1501055555556,"2021-09-16","qPCR","2nd","Jul-Nov","Jul-Nov"
"547",2021,5,20,"no eDNA","Magallana gigas",55.4392166666667,10.8276944444444,"2021-05-20","ddPCR","1st","Jan-Jun","Jan-Jun"
"548",2021,5,20,"no eDNA","Magallana gigas",55.4392166666667,10.8276944444444,"2021-05-20","qPCR","1st","Jan-Jun","Jan-Jun"
"549",2021,5,17,"no eDNA","Magallana gigas",56.2094,10.6003444444444,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"550",2021,5,17,"no eDNA","Magallana gigas",56.2094,10.6003444444444,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"551",2021,8,24,"no eDNA","Magallana gigas",56.1544166666667,10.3166972222222,"2021-08-24","ddPCR","2nd","Jul-Nov","Jul-Nov"
"552",2021,8,24,"no eDNA","Magallana gigas",56.1544166666667,10.3166972222222,"2021-08-24","qPCR","2nd","Jul-Nov","Jul-Nov"
"553",2021,5,17,"eDNA detected","Eriocheir sinensis",56.1547333333333,10.3170055555556,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"554",2021,5,17,"no eDNA","Eriocheir sinensis",56.1547333333333,10.3170055555556,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"555",2021,4,15,"eDNA detected","Eriocheir sinensis",56.6008333333333,8.400225,"2021-04-15","ddPCR","1st","Jan-Jun","Jan-Jun"
"556",2021,4,15,"no eDNA","Eriocheir sinensis",56.6008333333333,8.400225,"2021-04-15","qPCR","1st","Jan-Jun","Jan-Jun"
"557",2021,3,19,"eDNA detected","Eriocheir sinensis",55.0262,10.3685111111111,"2021-03-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"558",2021,3,19,"no eDNA","Eriocheir sinensis",55.0262,10.3685111111111,"2021-03-19","qPCR","1st","Jan-Jun","Jan-Jun"
"559",2021,3,15,"eDNA detected","Eriocheir sinensis",54.8341666666667,9.81666666666667,"2021-03-15","ddPCR","1st","Jan-Jun","Jan-Jun"
"560",2021,3,15,"no eDNA","Eriocheir sinensis",54.8341666666667,9.81666666666667,"2021-03-15","qPCR","1st","Jan-Jun","Jan-Jun"
"561",2021,3,17,"no eDNA","Eriocheir sinensis",55.8656666666667,11.7835111111111,"2021-03-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"562",2021,3,17,"no eDNA","Eriocheir sinensis",55.8656666666667,11.7835111111111,"2021-03-17","qPCR","1st","Jan-Jun","Jan-Jun"
"563",2021,4,14,"no eDNA","Eriocheir sinensis",55.1395,11.5002361111111,"2021-04-14","ddPCR","1st","Jan-Jun","Jan-Jun"
"564",2021,4,14,"no eDNA","Eriocheir sinensis",55.1395,11.5002361111111,"2021-04-14","qPCR","1st","Jan-Jun","Jan-Jun"
"565",2021,4,26,"no eDNA","Eriocheir sinensis",56.0778333333333,8.21670555555556,"2021-04-26","ddPCR","1st","Jan-Jun","Jan-Jun"
"566",2021,4,26,"no eDNA","Eriocheir sinensis",56.0778333333333,8.21670555555556,"2021-04-26","qPCR","1st","Jan-Jun","Jan-Jun"
"567",2021,4,6,"eDNA detected","Eriocheir sinensis",56.6261666666667,10.3204,"2021-04-06","ddPCR","1st","Jan-Jun","Jan-Jun"
"568",2021,4,6,"no eDNA","Eriocheir sinensis",56.6261666666667,10.3204,"2021-04-06","qPCR","1st","Jan-Jun","Jan-Jun"
"569",2021,5,18,"no eDNA","Eriocheir sinensis",55,13.3,"2021-05-18","ddPCR","1st","Jan-Jun","Jan-Jun"
"570",2021,5,18,"no eDNA","Eriocheir sinensis",55,13.3,"2021-05-18","qPCR","1st","Jan-Jun","Jan-Jun"
"571",2021,6,1,"no eDNA","Eriocheir sinensis",55.713,12.04,"2021-06-01","ddPCR","1st","Jan-Jun","Jan-Jun"
"572",2021,6,1,"no eDNA","Eriocheir sinensis",55.713,12.04,"2021-06-01","qPCR","1st","Jan-Jun","Jan-Jun"
"573",2021,8,24,"no eDNA","Eriocheir sinensis",54.7410833333333,12.0851805555556,"2021-08-24","ddPCR","2nd","Jul-Nov","Jul-Nov"
"574",2021,8,24,"no eDNA","Eriocheir sinensis",54.7410833333333,12.0851805555556,"2021-08-24","qPCR","2nd","Jul-Nov","Jul-Nov"
"575",2021,5,19,"eDNA detected","Eriocheir sinensis",55.8666666666667,12.75,"2021-05-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"576",2021,5,19,"no eDNA","Eriocheir sinensis",55.8666666666667,12.75,"2021-05-19","qPCR","1st","Jan-Jun","Jan-Jun"
"577",2021,8,31,"no eDNA","Eriocheir sinensis",54.73475,11.0846527777778,"2021-08-31","ddPCR","2nd","Jul-Nov","Jul-Nov"
"578",2021,8,31,"no eDNA","Eriocheir sinensis",54.73475,11.0846527777778,"2021-08-31","qPCR","2nd","Jul-Nov","Jul-Nov"
"579",2021,4,27,"no eDNA","Eriocheir sinensis",55.7021833333333,9.66136111111111,"2021-04-27","ddPCR","1st","Jan-Jun","Jan-Jun"
"580",2021,4,27,"no eDNA","Eriocheir sinensis",55.7021833333333,9.66136111111111,"2021-04-27","qPCR","1st","Jan-Jun","Jan-Jun"
"581",2021,8,25,"no eDNA","Eriocheir sinensis",55.713,12.04,"2021-08-25","ddPCR","2nd","Jul-Nov","Jul-Nov"
"582",2021,8,25,"no eDNA","Eriocheir sinensis",55.713,12.04,"2021-08-25","qPCR","2nd","Jul-Nov","Jul-Nov"
"583",2021,9,2,"no eDNA","Eriocheir sinensis",56.0778333333333,8.21678611111111,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"584",2021,9,2,"no eDNA","Eriocheir sinensis",56.0778333333333,8.21678611111111,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"585",2021,5,25,"no eDNA","Eriocheir sinensis",56.8566666666667,10.7834722222222,"2021-05-25","ddPCR","1st","Jan-Jun","Jan-Jun"
"586",2021,5,25,"no eDNA","Eriocheir sinensis",56.8566666666667,10.7834722222222,"2021-05-25","qPCR","1st","Jan-Jun","Jan-Jun"
"587",2021,6,10,"no eDNA","Eriocheir sinensis",55.0334833333333,15.5078333333333,"2021-06-10","ddPCR","1st","Jan-Jun","Jan-Jun"
"588",2021,6,10,"no eDNA","Eriocheir sinensis",55.0334833333333,15.5078333333333,"2021-06-10","qPCR","1st","Jan-Jun","Jan-Jun"
"589",2021,9,27,"eDNA detected","Eriocheir sinensis",57.6078333333333,9.90025555555555,"2021-09-27","ddPCR","2nd","Jul-Nov","Jul-Nov"
"590",2021,9,27,"no eDNA","Eriocheir sinensis",57.6078333333333,9.90025555555555,"2021-09-27","qPCR","2nd","Jul-Nov","Jul-Nov"
"591",2021,9,7,"no eDNA","Eriocheir sinensis",55.8616666666667,12.7336055555556,"2021-09-07","ddPCR","2nd","Jul-Nov","Jul-Nov"
"592",2021,9,7,"no eDNA","Eriocheir sinensis",55.8616666666667,12.7336055555556,"2021-09-07","qPCR","2nd","Jul-Nov","Jul-Nov"
"593",2021,5,26,"eDNA detected","Eriocheir sinensis",56.6208333333333,9.06681944444444,"2021-05-26","ddPCR","1st","Jan-Jun","Jan-Jun"
"594",2021,5,26,"no eDNA","Eriocheir sinensis",56.6208333333333,9.06681944444444,"2021-05-26","qPCR","1st","Jan-Jun","Jan-Jun"
"595",2021,6,17,"eDNA detected","Eriocheir sinensis",57.6078333333333,9.90025555555555,"2021-06-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"596",2021,6,17,"no eDNA","Eriocheir sinensis",57.6078333333333,9.90025555555555,"2021-06-17","qPCR","1st","Jan-Jun","Jan-Jun"
"597",2021,6,23,"no eDNA","Eriocheir sinensis",57.5407666666667,10.4687805555556,"2021-06-23","ddPCR","1st","Jan-Jun","Jan-Jun"
"598",2021,6,23,"no eDNA","Eriocheir sinensis",57.5407666666667,10.4687805555556,"2021-06-23","qPCR","1st","Jan-Jun","Jan-Jun"
